date,channel,spend_usd,impressions,clicks,conversions,attributed_revenue_usd,roas
2025-10-15,display,978.27,86281,2902,279,11593.41,11.851
2025-10-16,paid_search,4717.24,914354,10781,786,104223.03,22.094
2025-10-16,social,2833.89,549299,6476,472,62612.08,22.094
2025-10-16,email,1656.07,321000,3784,276,36589.37,22.094
2025-10-16,affiliate,2264.85,439000,5176,377,50039.63,22.094
2025-10-16,display,487.64,94523,1117,84,10773.9,22.094
2025-10-17,paid_search,3269.77,395131,6583,322,52290.75,15.992
2025-10-17,social,2897.83,350185,5834,285,46342.63,15.992
2025-10-17,email,3538.4,427593,7124,348,56586.69,15.992
2025-10-17,affiliate,2261.41,273277,4553,222,36164.85,15.992
2025-10-17,display,376.92,45550,761,40,6027.74,15.992
2025-10-18,paid_search,3057.75,533468,12272,1207,174867.85,57.188
2025-10-18,social,6066.61,1058408,24348,2396,346940.13,57.188
2025-10-18,email,1728.78,301611,6938,682,98866.49,57.189
2025-10-18,affiliate,1998.79,348717,8022,789,114307.69,57.188
2025-10-18,display,58.33,10179,236,26,3336.01,57.192
2025-10-19,paid_search,1956.62,219205,9742,706,132598.73,67.769
2025-10-19,social,4194.82,469957,20886,1514,284280.04,67.769
2025-10-19,email,2749.77,308063,13691,992,186349.63,67.769
2025-10-19,affiliate,3091.88,346392,15395,1116,209534.74,67.769
2025-10-19,display,442.66,49594,2206,162,29998.71,67.769
2025-10-20,paid_search,4886.48,606548,27716,1216,110880.88,22.691
2025-10-20,social,4273.0,530398,24237,1063,96960.18,22.691
2025-10-20,email,1502.76,186534,8523,374,34099.58,22.691
2025-10-20,affiliate,1007.91,125110,5717,250,22870.93,22.691
2025-10-20,display,190.04,23592,1080,50,4312.36,22.692
2025-10-21,paid_search,4789.62,778910,7893,560,56243.23,11.743
2025-10-21,social,3180.16,517172,5241,372,37343.76,11.743
2025-10-21,email,2696.26,438478,4443,315,31661.5,11.743
2025-10-21,affiliate,869.36,141378,1432,101,10208.63,11.743
2025-10-21,display,1063.24,172910,1755,127,12485.27,11.743
2025-10-22,paid_search,919.09,139575,5851,136,9025.46,9.82
2025-10-22,social,2540.5,385809,16175,376,24947.87,9.82
2025-10-22,email,4972.9,755200,31663,737,48834.12,9.82
2025-10-22,affiliate,1205.0,182994,7672,178,11833.12,9.82
2025-10-22,display,1809.88,274858,11526,271,17773.2,9.82
2025-10-23,paid_search,4027.54,733653,34335,1610,318271.61,79.024
2025-10-23,social,5909.93,1076549,50383,2362,467025.94,79.024
2025-10-23,email,1458.43,265666,12433,583,115250.77,79.024
2025-10-23,affiliate,1898.9,345901,16188,759,150058.09,79.024
2025-10-23,display,400.16,72896,3413,161,31622.55,79.025
2025-10-24,paid_search,4916.52,768228,34940,2945,539994.41,109.833
2025-10-24,social,2278.29,355992,16191,1365,250230.31,109.833
2025-10-24,email,2408.18,376289,17114,1442,264496.78,109.833
2025-10-24,affiliate,956.73,149494,6799,573,105080.58,109.833
2025-10-24,display,1521.48,237740,10815,914,167108.27,109.833
2025-10-25,paid_search,6928.42,918626,40600,2610,139031.31,20.067
2025-10-25,social,2741.82,363532,16067,1033,55019.54,20.067
2025-10-25,email,2008.12,266252,11767,756,40296.48,20.067
2025-10-25,affiliate,782.62,103766,4586,294,15704.76,20.067
2025-10-25,display,269.26,35702,1579,104,5403.2,20.067
2025-10-26,paid_search,5117.98,852003,18602,1335,124432.99,24.313
2025-10-26,social,1536.34,255758,5584,400,37352.97,24.313
2025-10-26,email,2511.65,418120,9128,655,61065.54,24.313
2025-10-26,affiliate,757.18,126049,2752,197,18409.29,24.313
2025-10-26,display,1686.79,280808,6132,443,41010.89,24.313
2025-10-27,paid_search,8580.74,870493,19173,590,41460.0,4.832
2025-10-27,social,367.84,37316,821,25,1777.32,4.832
2025-10-27,email,1329.09,134832,2969,91,6421.82,4.832
2025-10-27,affiliate,815.25,82705,1821,56,3939.11,4.832
2025-10-27,display,614.63,62355,1376,44,2969.74,4.832
2025-10-28,paid_search,3778.03,582052,17882,989,51486.51,13.628
2025-10-28,social,1382.04,212919,6541,362,18834.23,13.628
2025-10-28,email,6171.61,950812,29211,1617,84105.9,13.628
2025-10-28,affiliate,1086.14,167332,5140,284,14801.71,13.628
2025-10-28,display,1233.33,190011,5839,325,16807.6,13.628
2025-10-29,paid_search,5570.08,1056792,35288,1474,124271.22,22.31
2025-10-29,social,1272.8,241483,8063,336,28396.69,22.31
2025-10-29,email,1985.59,376719,12579,525,44299.53,22.311
2025-10-29,affiliate,2379.98,451546,15077,629,53098.57,22.311
2025-10-29,display,2761.83,523995,17499,734,61617.83,22.311
2025-10-30,paid_search,5990.71,842676,26353,2430,321991.01,53.748
2025-10-30,social,2196.0,308897,9660,891,118031.27,53.748
2025-10-30,email,2640.0,371352,11613,1071,141895.87,53.748
2025-10-30,affiliate,1561.6,219661,6869,633,83933.61,53.748
2025-10-30,display,816.48,114850,3593,333,43884.19,53.748
2025-10-31,paid_search,4551.7,868219,28052,1565,290253.66,63.768
2025-10-31,social,2032.43,387677,12526,699,129604.07,63.768
2025-10-31,email,1791.24,341672,11039,616,114224.1,63.768
2025-10-31,affiliate,1281.37,244416,7897,440,81710.73,63.768
2025-10-31,display,2492.85,475503,15366,859,158964.73,63.768
2025-11-01,paid_search,7263.45,718561,17685,429,55490.4,7.64
2025-11-01,social,3397.46,336104,8272,201,25955.45,7.64
2025-11-01,email,1219.8,120672,2970,72,9318.87,7.64
2025-11-01,affiliate,899.69,89005,2190,53,6873.35,7.64
2025-11-01,display,24.53,2428,61,3,187.38,7.639
2025-11-02,paid_search,5581.94,605999,13156,778,92907.2,16.644
2025-11-02,social,1499.42,162783,3534,209,24956.79,16.644
2025-11-02,email,2140.32,232362,5044,298,35624.07,16.644
2025-11-02,affiliate,2001.45,217285,4717,279,33312.59,16.644
2025-11-02,display,1246.82,135363,2940,176,20752.36,16.644
2025-11-03,paid_search,2984.14,401536,10912,1019,68038.78,22.8
2025-11-03,social,3282.56,441691,12003,1121,74842.88,22.8
2025-11-03,email,4791.15,644682,17520,1636,109238.81,22.8
2025-11-03,affiliate,607.35,81723,2220,207,13847.76,22.8
2025-11-03,display,81.33,10945,300,30,1854.22,22.799
2025-11-04,paid_search,3170.19,585069,17926,674,62330.83,19.662
2025-11-04,social,4197.4,774644,23734,893,82527.37,19.662
2025-11-04,email,2056.82,379592,11630,437,40440.17,19.662
2025-11-04,affiliate,1356.06,250265,7667,288,26662.18,19.662
2025-11-04,display,1582.2,292004,8949,339,31108.72,19.662
2025-11-05,paid_search,3112.74,322614,10218,241,44365.91,14.253
2025-11-05,social,3065.66,317735,10064,237,43694.96,14.253
2025-11-05,email,1850.74,191816,6075,143,26378.62,14.253
2025-11-05,affiliate,4395.54,455569,14430,341,62649.79,14.253
2025-11-05,display,1836.98,190393,6033,145,26182.49,14.253
2025-11-06,paid_search,2585.21,429948,5510,154,17732.06,6.859
2025-11-06,social,1693.22,281600,3608,101,11613.85,6.859
2025-11-06,email,4252.72,707272,9064,254,29169.55,6.859
2025-11-06,affiliate,2911.08,484144,6204,174,19967.21,6.859
2025-11-06,display,872.19,145058,1861,54,5982.45,6.859
2025-11-07,paid_search,6343.07,1215625,42843,3528,361308.49,56.961
2025-11-07,social,2139.6,410046,14451,1190,121874.16,56.961
2025-11-07,email,2032.14,389452,13725,1130,115753.2,56.961
2025-11-07,affiliate,537.28,102967,3628,298,30604.12,56.961
2025-11-07,display,3115.79,597133,21048,1735,177478.99,56.961
2025-11-08,paid_search,4166.71,601764,24265,2554,409296.59,98.23
2025-11-08,social,4178.83,603515,24335,2561,410487.3,98.23
2025-11-08,email,1050.84,151764,6119,644,103223.91,98.23
2025-11-08,affiliate,474.64,68548,2764,290,46624.15,98.231
2025-11-08,display,2643.07,381718,15394,1623,259628.49,98.23
2025-11-09,paid_search,6477.24,904813,11588,728,69116.87,10.671
2025-11-09,social,3987.27,556987,7133,448,42547.15,10.671
2025-11-09,email,2408.12,336393,4308,270,25696.43,10.671
2025-11-09,affiliate,304.62,42552,545,34,3250.49,10.671
2025-11-09,display,556.64,77761,998,64,5939.76,10.671
2025-11-10,paid_search,3536.13,541546,16250,1829,123609.42,34.956
2025-11-10,social,3661.31,560717,16826,1894,127985.29,34.956
2025-11-10,email,3709.67,568122,17048,1919,129675.61,34.956
2025-11-10,affiliate,1996.76,305796,9176,1033,69798.94,34.956
2025-11-10,display,939.09,143820,4317,488,32826.93,34.956
2025-11-11,paid_search,4541.88,432050,17459,391,18957.21,4.174
2025-11-11,social,3518.19,334671,13524,303,14684.46,4.174
2025-11-11,email,1696.58,161388,6521,146,7081.29,4.174
2025-11-11,affiliate,1476.84,140486,5677,127,6164.15,4.174
2025-11-11,display,679.48,64637,2614,61,2836.02,4.174
2025-11-12,paid_search,8220.07,703505,11065,1183,80671.59,9.814
2025-11-12,social,2666.26,228188,3589,383,26166.64,9.814
2025-11-12,email,381.37,32638,513,54,3742.74,9.814
2025-11-12,affiliate,698.73,59800,940,100,6857.36,9.814
2025-11-12,display,448.93,38424,606,67,4405.81,9.814
2025-11-13,paid_search,4372.66,842954,19867,1774,274463.88,62.768
2025-11-13,social,2538.04,489279,11531,1030,159308.15,62.768
2025-11-13,email,1974.64,380668,8971,801,123944.64,62.768
2025-11-13,affiliate,2327.31,448655,10574,944,146081.33,62.768
2025-11-13,display,2284.76,440455,10382,930,143410.67,62.768
2025-11-14,paid_search,5164.2,957568,26762,2324,232973.9,45.113
2025-11-14,social,2175.88,403461,11276,979,98161.05,45.113
2025-11-14,email,1687.63,312927,8745,759,76134.39,45.113
2025-11-14,affiliate,2689.72,498739,13939,1210,121342.06,45.113
2025-11-14,display,470.02,87155,2438,213,21204.25,45.114
2025-11-15,paid_search,3730.47,483951,6847,385,39858.32,10.685
2025-11-15,social,2063.58,267706,3787,212,22048.37,10.685
2025-11-15,email,1022.54,132653,1876,105,10925.38,10.685
2025-11-15,affiliate,4737.09,614538,8694,488,50613.48,10.685
2025-11-15,display,655.1,84987,1205,70,6999.39,10.684
2025-11-16,paid_search,5572.48,790335,30861,2531,282839.43,50.756
2025-11-16,social,1761.45,249823,9755,800,89405.13,50.757
2025-11-16,email,1101.83,156271,6102,500,55925.11,50.757
2025-11-16,affiliate,1455.97,206498,8063,661,73900.11,50.757
2025-11-16,display,1406.8,199524,7792,641,71403.47,50.756
2025-11-17,paid_search,5387.48,707939,33654,1474,276476.69,51.318
2025-11-17,social,2146.3,282032,13407,587,110144.32,51.318
2025-11-17,email,2781.62,365516,17376,761,142747.99,51.318
2025-11-17,affiliate,644.98,84753,4029,176,33099.42,51.319
2025-11-17,display,666.34,87563,4164,185,34195.65,51.319
2025-11-18,paid_search,3827.01,389718,6855,189,33974.46,8.878
2025-11-18,social,2391.83,243568,4284,118,21233.59,8.878
2025-11-18,email,2544.82,259148,4558,126,22591.8,8.878
2025-11-18,affiliate,466.58,47513,835,23,4142.06,8.877
2025-11-18,display,1869.68,190399,3351,95,16598.15,8.878
2025-11-19,paid_search,4322.74,374088,4816,277,21015.57,4.862
2025-11-19,social,5721.06,495099,6374,367,27813.7,4.862
2025-11-19,email,1574.72,136276,1754,101,7655.73,4.862
2025-11-19,affiliate,1103.73,95516,1229,70,5365.92,4.862
2025-11-19,display,226.65,19615,255,16,1101.86,4.862
2025-11-20,paid_search,4802.79,747420,36352,4040,163293.88,34.0
2025-11-20,social,3684.75,573429,27890,3099,125280.85,34.0
2025-11-20,email,2509.83,390585,18997,2111,85333.86,34.0
2025-11-20,affiliate,894.33,139177,6769,752,30407.11,34.0
2025-11-20,display,1512.98,235455,11454,1274,51441.02,34.0
2025-11-21,paid_search,6161.96,1230756,34389,1582,279240.46,45.317
2025-11-21,social,4628.53,924478,25831,1188,209750.37,45.317
2025-11-21,email,757.03,151204,4224,194,34306.06,45.317
2025-11-21,affiliate,1144.35,228566,6386,293,51858.44,45.317
2025-11-21,display,565.78,113007,3161,147,25639.01,45.316
2025-11-22,paid_search,6629.44,1060985,36316,3668,410554.6,61.929
2025-11-22,social,2322.76,371738,12724,1285,143846.56,61.929
2025-11-22,email,1987.15,318025,10885,1099,123062.05,61.929
2025-11-22,affiliate,276.8,44298,1516,153,17141.73,61.928
2025-11-22,display,254.82,40785,1397,142,15781.03,61.93
2025-11-23,paid_search,2050.37,371451,15283,745,43712.81,21.319
2025-11-23,social,3082.29,558397,22975,1121,65712.73,21.319
2025-11-23,email,4901.53,887977,36535,1782,104498.07,21.319
2025-11-23,affiliate,637.34,115462,4750,231,13587.69,21.319
2025-11-23,display,593.18,107466,4423,218,12646.44,21.32
2025-11-24,paid_search,2546.09,382236,13814,525,57759.2,22.685
2025-11-24,social,1917.15,287814,10401,395,43491.31,22.685
2025-11-24,email,2237.22,335866,12138,461,50752.4,22.685
2025-11-24,affiliate,4124.71,619228,22379,850,93570.73,22.685
2025-11-24,display,2237.65,335933,12143,463,50762.09,22.685
2025-11-25,paid_search,5980.09,1114134,36851,908,138673.53,23.189
2025-11-25,social,3363.89,626716,20729,510,78005.88,23.189
2025-11-25,email,1436.13,267560,8849,218,33302.62,23.189
2025-11-25,affiliate,670.12,124848,4129,101,15539.6,23.189
2025-11-25,display,216.85,40405,1339,35,5028.76,23.19
2025-11-26,paid_search,809.24,118289,5624,247,36245.15,44.789
2025-11-26,social,1847.36,270037,12838,564,82742.26,44.789
2025-11-26,email,3557.7,520045,24725,1087,159347.3,44.789
2025-11-26,affiliate,2444.76,357361,16990,747,109499.12,44.789
2025-11-26,display,3396.86,496536,23610,1039,152143.28,44.789
2025-11-27,paid_search,3637.27,580878,13308,1001,53347.46,14.667
2025-11-27,social,1132.44,180853,4143,311,16609.43,14.667
2025-11-27,email,2488.04,397343,9103,684,36491.77,14.667
2025-11-27,affiliate,3625.4,578981,13264,998,53173.31,14.667
2025-11-27,display,2288.56,365489,8376,632,33566.16,14.667
2025-11-28,paid_search,6461.13,834305,11096,556,76214.3,11.796
2025-11-28,social,2873.13,370997,4934,247,33890.86,11.796
2025-11-28,email,1993.82,257456,3424,171,23518.77,11.796
2025-11-28,affiliate,1297.49,167540,2228,111,15304.95,11.796
2025-11-28,display,748.53,96658,1286,67,8829.48,11.796
2025-11-29,paid_search,4201.73,461876,15840,953,102533.54,24.403
2025-11-29,social,4730.88,520043,17835,1073,115446.23,24.403
2025-11-29,email,2128.23,233946,8023,482,51934.52,24.403
2025-11-29,affiliate,1515.59,166602,5713,343,36984.57,24.403
2025-11-29,display,344.48,37869,1301,80,8406.33,24.403
2025-11-30,paid_search,5781.11,906679,40664,3997,393891.86,68.134
2025-11-30,social,2074.93,325421,14595,1434,141374.13,68.134
2025-11-30,email,3652.89,572899,25694,2525,248886.75,68.134
2025-11-30,affiliate,535.3,83954,3765,370,36472.6,68.135
2025-11-30,display,921.57,144534,6484,639,62789.75,68.133
2025-12-01,paid_search,4311.89,446084,6717,606,39613.3,9.187
2025-12-01,social,5688.6,588512,8862,799,52261.2,9.187
2025-12-01,email,1273.5,131749,1984,179,11699.66,9.187
2025-12-01,affiliate,1329.37,137529,2071,186,12212.91,9.187
2025-12-01,display,343.63,35553,537,50,3156.92,9.187
2025-12-02,paid_search,1818.76,241379,3353,290,12061.52,6.632
2025-12-02,social,5562.64,738256,10256,888,36890.03,6.632
2025-12-02,email,2391.35,317372,4409,381,15858.85,6.632
2025-12-02,affiliate,1728.7,229426,3187,276,11464.27,6.632
2025-12-02,display,2837.04,376526,5232,455,18814.57,6.632
2025-12-03,paid_search,4962.63,476510,19265,584,85602.18,17.249
2025-12-03,social,1986.03,190698,7710,233,34257.82,17.249
2025-12-03,email,1876.37,180168,7284,221,32366.24,17.249
2025-12-03,affiliate,477.83,45880,1855,56,8242.22,17.249
2025-12-03,display,2973.25,285493,11544,352,51286.58,17.249
2025-12-04,paid_search,5591.27,726831,33191,1572,295365.24,52.826
2025-12-04,social,1892.09,245959,11231,532,99951.66,52.826
2025-12-04,email,2073.23,269507,12307,583,109520.6,52.826
2025-12-04,affiliate,1559.46,202720,9257,438,82380.36,52.826
2025-12-04,display,1929.37,250808,11455,545,101920.84,52.826
2025-12-05,paid_search,7865.58,1066525,42432,2106,133401.94,16.96
2025-12-05,social,771.24,104575,4160,206,13080.36,16.96
2025-12-05,email,1350.23,183082,7284,361,22900.15,16.96
2025-12-05,affiliate,1103.6,149641,5953,295,18717.27,16.96
2025-12-05,display,272.88,37003,1474,75,4628.21,16.961
2025-12-06,paid_search,3933.64,434508,15871,683,99179.84,25.213
2025-12-06,social,3859.03,426267,15570,670,97298.72,25.213
2025-12-06,email,417.02,46064,1682,72,10514.5,25.213
2025-12-06,affiliate,1817.61,200772,7333,315,45827.79,25.213
2025-12-06,display,1891.8,208969,7635,332,47698.66,25.213
2025-12-07,paid_search,5622.98,514891,7720,826,120801.52,21.484
2025-12-07,social,781.43,71554,1072,114,16787.87,21.484
2025-12-07,email,2414.22,221067,3314,354,51865.94,21.484
2025-12-07,affiliate,2140.56,196008,2939,314,45986.74,21.484
2025-12-07,display,2504.71,229358,3442,371,53810.23,21.484
2025-12-08,paid_search,6686.75,598289,26345,1430,150234.99,22.468
2025-12-08,social,3057.17,273536,12045,654,68687.15,22.468
2025-12-08,email,1649.81,147614,6500,353,37067.24,22.468
2025-12-08,affiliate,1329.04,118914,5236,284,29860.26,22.468
2025-12-08,display,423.04,37854,1668,92,9504.83,22.468
2025-12-09,paid_search,5728.5,546434,7813,410,56017.75,9.779
2025-12-09,social,2326.32,221905,3173,166,22748.61,9.779
2025-12-09,email,2327.85,222050,3175,166,22763.51,9.779
2025-12-09,affiliate,260.9,24887,355,18,2551.32,9.779
2025-12-09,display,1552.78,148119,2120,114,15184.18,9.779
2025-12-10,paid_search,3631.07,334153,13168,1032,124650.47,34.329
2025-12-10,social,3219.33,296263,11675,915,110516.06,34.329
2025-12-10,email,2903.07,267159,10528,825,99659.24,34.329
2025-12-10,affiliate,2376.48,218698,8618,675,81581.91,34.329
2025-12-10,display,826.91,76100,3001,237,28386.85,34.329
2025-12-11,paid_search,5746.48,1062658,12710,964,136792.46,23.805
2025-12-11,social,2102.77,388851,4651,352,50055.58,23.805
2025-12-11,email,1186.82,219470,2625,199,28251.68,23.805
2025-12-11,affiliate,2065.03,381872,4567,346,49157.15,23.805
2025-12-11,display,1522.97,281634,3370,257,36253.45,23.804
2025-12-12,paid_search,5766.15,717868,34545,3611,314054.61,54.465
2025-12-12,social,2004.54,249559,12009,1255,109177.66,54.465
2025-12-12,email,1762.61,219439,10559,1104,96001.04,54.465
2025-12-12,affiliate,1549.32,192886,9282,970,84384.21,54.465
2025-12-12,display,496.03,61755,2973,313,27015.85,54.464
2025-12-13,paid_search,6113.99,604133,12592,412,78141.63,12.781
2025-12-13,social,1183.85,116978,2438,79,15130.57,12.781
2025-12-13,email,1626.49,160716,3350,109,20787.86,12.781
2025-12-13,affiliate,1306.08,129055,2690,88,16692.72,12.781
2025-12-13,display,961.29,94988,1981,67,12286.05,12.781
2025-12-14,paid_search,3342.44,657223,10404,464,87812.11,26.272
2025-12-14,social,3817.91,750716,11884,530,100303.67,26.272
2025-12-14,email,2872.75,564868,8942,398,75472.47,26.272
2025-12-14,affiliate,1951.97,383815,6075,271,51281.79,26.272
2025-12-14,display,833.2,163834,2595,117,21889.79,26.272
2025-12-15,paid_search,5371.52,540530,24897,791,34734.62,6.466
2025-12-15,social,2972.07,299076,13775,437,19218.7,6.466
2025-12-15,email,838.29,84355,3885,123,5420.73,6.466
2025-12-15,affiliate,1333.52,134190,6180,196,8623.11,6.466
2025-12-15,display,929.45,93533,4310,139,6010.29,6.467
2025-12-16,paid_search,4720.28,634186,24295,2495,210677.43,44.632
2025-12-16,social,2577.74,346329,13267,1362,115050.96,44.632
2025-12-16,email,4686.15,629601,24119,2477,209154.3,44.632
2025-12-16,affiliate,946.11,127113,4869,500,42227.15,44.632
2025-12-16,display,336.01,45145,1732,179,14996.8,44.632
2025-12-17,paid_search,6029.07,689076,14878,1676,108110.84,17.932
2025-12-17,social,2239.16,255918,5525,622,40151.64,17.932
2025-12-17,email,1938.37,221540,4783,539,34758.02,17.932
2025-12-17,affiliate,1331.23,152148,3285,370,23870.99,17.932
2025-12-17,display,780.74,89236,1929,219,13999.94,17.932
2025-12-18,paid_search,5157.52,460251,15595,1171,154308.7,29.919
2025-12-18,social,3965.78,353901,11992,901,118652.76,29.919
2025-12-18,email,1485.12,132530,4490,337,44433.7,29.919
2025-12-18,affiliate,415.42,37071,1256,94,12429.15,29.919
2025-12-18,display,195.15,17417,592,46,5838.69,29.919
2025-12-19,paid_search,5334.41,594730,26015,1531,92908.48,17.417
2025-12-19,social,1989.77,221838,9703,571,34655.44,17.417
